Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
PDXK_MOUSE,    0.236857,  0.199478,  0.274235, 6,  15.000000,    0.018689, 67084832768.000000
PEBP1_MOUSE,    0.233655,  0.187654,  0.279657, 7,  12.000000,    0.023001, 263519846400.000000
PECR_MOUSE,    0.337996,  0.266151,  0.409840, 9,  15.000000,    0.035922, 286464180224.000000
PEDF_MOUSE,   17.900391, 14.308370, 21.492413, 1,   1.000000,  41085744.000000, 466112096.000000
PEMT_MOUSE,    0.295810,  0.251122,  0.340498, 3,   4.000000,    0.022344, 20328765440.000000
PEPD_MOUSE,    0.195171,  0.000000,  1.281533, 1,   1.000000,    0.137777, 701821632.000000
PEPL1_MOUSE,    0.075566,  0.000000,  3.737115, 1,   7.000000,    0.042078, 8158778368.000000
PEX14_MOUSE,    0.555874,  0.406568,  0.705181, 3,   4.000000,    0.074653, 2150164224.000000
PEX16_MOUSE,    0.861647,  0.264789,  1.458506, 2,   2.000000,    0.298429, 517355360.000000
PEX3_MOUSE,    0.223864,  0.140779,  0.306949, 3,   4.000000,    0.041542, 21381019648.000000
PEX5_MOUSE,    0.817802,  0.775626,  0.859979, 2,   2.000000,    0.021088, 496354208.000000
PEX6_MOUSE,    0.525685,  0.324783,  0.726587, 5,   5.000000,    0.100451, 2893474816.000000
PFKAL_MOUSE,    1.407066,  0.000000,  3.047065, 1,   8.000000,    1.255610, 17978871808.000000
PFKAM_MOUSE,   13.377854,  9.194923, 17.560785, 2,   2.000000,    2.091465, 1575553664.000000
PG12B_MOUSE,    2.061415,  1.532087,  2.590743, 3,   3.000000,    0.264664, 6590702080.000000
PGAM1_MOUSE,    0.254519,  0.204885,  0.304153, 22,  30.000000,    0.024817, 588251267072.000000
PGBM_MOUSE,    0.121563,  0.088078,  0.155049, 8,  44.000000,    0.016743, 42480566272.000000
PGDH_MOUSE,    1.181819,  0.684264,  1.679375, 2,   2.000000,    0.248778, 2744787456.000000
PGES2_MOUSE,    0.956699,  0.711372,  1.202026, 4,   8.000000,    0.122664, 7750173696.000000
PGGHG_MOUSE,    0.530715,  0.265509,  0.795921, 3,   3.000000,    0.132603, 783176448.000000
PGH1_MOUSE,   12.040357, 11.692875, 12.387838, 2,   2.000000,    0.173741, 400429312.000000
PGK1_MOUSE,    0.202772,  0.174548,  0.230996, 25,  43.000000,    0.014112, 1847782539264.000000
PGM1_MOUSE,    0.222708,  0.176878,  0.268537, 16,  37.000000,    0.022915, 862110679040.000000
PGM2_MOUSE,    0.125945,  0.000000,  4.265315, 1,   1.000000,    0.128765, 22492582.000000
PGP_MOUSE,    0.257020,  0.153053,  0.360987, 3,   5.000000,    0.051984, 7834843648.000000
PGRC1_MOUSE,    0.507276,  0.410096,  0.604457, 8,  10.000000,    0.048590, 264372633600.000000
PGRC2_MOUSE,    0.448805,  0.298738,  0.598872, 3,   3.000000,    0.075034, 10246518784.000000
PGS1_MOUSE,    0.199173,  0.084337,  0.314010, 6,   6.000000,    0.057418, 7611908608.000000
PGS2_MOUSE,    0.041641,  0.000000,  3.266363, 1,   1.000000,    0.044236, 1726072064.000000
PGTA_MOUSE,    0.288848,  0.130283,  0.447414, 1,   1.000000,    0.057111, 812776960.000000
PH4H_MOUSE,    1.021310,  0.376168,  1.666453, 17,  31.000000,    0.322571, 604070019072.000000
PHB2_MOUSE,    0.139439,  0.115819,  0.163058, 12,  17.000000,    0.011810, 324791762944.000000
PHB_MOUSE,    0.232717,  0.198544,  0.266890, 6,  14.000000,    0.017087, 346436141056.000000
PHF5A_MOUSE,    0.601933,  0.334801,  0.869065, 1,   1.000000,    0.115842, 779321792.000000
PHLD_MOUSE,    0.503386,  0.070897,  0.935874, 1,   1.000000,    0.135898, 1264023296.000000
PHS2_MOUSE,    0.158357,  0.103140,  0.213574, 1,   1.000000,    0.021480, 2215345152.000000
PHS_MOUSE,    0.375366,  0.319558,  0.431173, 4,   8.000000,    0.027904, 188507324416.000000
PHYD1_MOUSE,    0.709144,  0.319511,  1.098776, 2,   2.000000,    0.194816, 2181389824.000000
PI4KA_MOUSE,    0.428714,  0.243728,  0.613699, 2,   2.000000,    0.092493, 585135744.000000
PICAL_MOUSE,    0.946178,  0.589644,  1.302711, 3,   7.000000,    0.178267, 22022463488.000000
PIGR_MOUSE,   15.157223, 13.614637, 16.699808, 2,   5.000000,    0.771293, 6013044736.000000
PIGS_MOUSE,    1.457774,  0.816364,  2.099184, 3,   3.000000,    0.320705, 844790528.000000
PIMT_MOUSE,    0.423571,  0.137594,  0.709547, 4,   4.000000,    0.142988, 1749817088.000000
PIPNA_MOUSE,    1.006918,  0.585986,  1.427850, 2,   2.000000,    0.210466, 5431147520.000000
PIPNB_MOUSE,    0.466031,  0.166658,  0.765403, 2,   5.000000,    0.149686, 5728403456.000000
PIR_MOUSE,    0.448904,  0.179532,  0.718276, 2,   2.000000,    0.134686, 1782696704.000000
PLAK_MOUSE,    0.860711,  0.837199,  0.884223, 2,  10.000000,    0.011756, 8112894976.000000
PLAP_MOUSE,    0.333854,  0.259155,  0.408553, 4,   8.000000,    0.037349, 4265312256.000000
PLBL1_MOUSE,    0.238697,  0.142437,  0.334956, 1,   5.000000,    0.040708, 4166701568.000000
PLBL2_MOUSE,   12.356907,  9.087634, 15.626180, 2,   2.000000,    1.634637, 1866101248.000000
PLCB_MOUSE,    0.463677,  0.376823,  0.550531, 4,   6.000000,    0.043427, 61892243456.000000
PLCC_MOUSE,    0.311253,  0.188201,  0.434305, 1,   4.000000,    0.047869, 5750490624.000000
PLEC_MOUSE,    0.321917,  0.250641,  0.393192, 6,  29.000000,    0.035638, 27697928192.000000
PLIN2_MOUSE,    1.106324,  0.386362,  1.826286, 3,   3.000000,    0.359981, 9272419328.000000
PLIN3_MOUSE,    0.854692,  0.469836,  1.239548, 1,   5.000000,    0.166893, 5457147392.000000
PLMN_MOUSE,    2.121706,  0.962851,  3.280560, 3,   9.000000,    0.579427, 10966283264.000000
PLM_MOUSE,    1.032545,  0.130447,  1.934644, 1,   1.000000,    0.471442, 11381562368.000000
PLPHP_MOUSE,    0.376391,  0.313378,  0.439404, 3,   8.000000,    0.031506, 49918582784.000000
PLSI_MOUSE,    0.232176,  0.200019,  0.264333, 2,   5.000000,    0.016078, 13597159424.000000
PLSL_MOUSE,    0.402103,  0.261353,  0.542853, 9,  27.000000,    0.070375, 90878746624.000000
PLST_MOUSE,    0.406651,  0.294568,  0.518735, 10,  22.000000,    0.056042, 86735020032.000000
PMGE_MOUSE,    0.602963,  0.000000,  2.103463, 1,   1.000000,    1.145389, 887241664.000000
PMM2_MOUSE,    0.636429,  0.310473,  0.962385, 3,   3.000000,    0.162978, 2802644480.000000
PMVK_MOUSE,    1.668738,  1.304487,  2.032989, 2,   2.000000,    0.182125, 327926752.000000
PNCB_MOUSE,    0.490772,  0.435938,  0.545606, 6,  18.000000,    0.027417, 62022004736.000000
PNPH_MOUSE,    0.260829,  0.209336,  0.312321, 7,  19.000000,    0.025746, 200875835392.000000
PNPO_MOUSE,    0.217686,  0.158189,  0.277183, 4,   9.000000,    0.029748, 44203024384.000000
PNPT1_MOUSE,    0.789674,  0.715495,  0.863853, 2,   2.000000,    0.037089, 2076404224.000000
PO210_MOUSE,    1.927466,  1.759776,  2.095156, 4,   4.000000,    0.083845, 2850460160.000000
PON1_MOUSE,    1.999148,  0.459759,  3.538537, 5,   8.000000,    0.769695, 134519463936.000000
PON2_MOUSE,    0.982691,  0.668673,  1.296709, 2,   5.000000,    0.157009, 4866633216.000000
PON3_MOUSE,    0.790608,  0.644640,  0.936576, 4,   7.000000,    0.072984, 34289190912.000000
PP1A_MOUSE,    0.822904,  0.529600,  1.116209, 4,   8.000000,    0.146652, 13208036352.000000
PP1B_MOUSE,    0.155476,  0.000000,  2.699755, 1,  11.000000,    0.131942, 7878673408.000000
PP1R7_MOUSE,    0.459020,  0.368042,  0.549997, 2,   9.000000,    0.045489, 8370601472.000000
PP2AA_MOUSE,    0.785161,  0.250076,  1.320247, 4,   8.000000,    0.267543, 18930368512.000000
PPA5_MOUSE,    1.361864,  1.034450,  1.689279, 2,   4.000000,    0.163707, 6490215424.000000
PPA6_MOUSE,    0.327471,  0.185653,  0.469290, 3,   3.000000,    0.070909, 3457963776.000000
PPAC_MOUSE,    0.361788,  0.275986,  0.447590, 1,   4.000000,    0.036286, 29659410432.000000
PPCE_MOUSE,    0.396274,  0.313021,  0.479527, 4,  14.000000,    0.041626, 40737107968.000000
PPCT_MOUSE,    0.143588,  0.000000,  1.880824, 1,   1.000000,    0.098361, 2597035008.000000
PPGB_MOUSE,    0.445170,  0.321895,  0.568446, 4,   7.000000,    0.061638, 28141406208.000000
PPIA_MOUSE,    0.339162,  0.281320,  0.397004, 14,  20.000000,    0.028921, 1730998697984.000000
PPIB_MOUSE,    0.408765,  0.291910,  0.525619, 9,  15.000000,    0.058427, 402646859776.000000
PPID_MOUSE,    1.198749,  0.791384,  1.606114, 1,   5.000000,    0.172275, 7202189824.000000
PPIF_MOUSE,    0.177858,  0.138205,  0.217511, 3,   5.000000,    0.019827, 15708194816.000000
PPIL1_MOUSE,    0.072829,  0.031117,  0.114541, 1,   1.000000,    0.016227, 156122656.000000
PPM1A_MOUSE,    0.378397,  0.286289,  0.470504, 4,   6.000000,    0.046054, 5491941376.000000
PPM1B_MOUSE,    0.684153,  0.684153,  0.684153, 2,   2.000000,    0.000000, 3630705920.000000
PPM1F_MOUSE,    0.238544,  0.164330,  0.312758, 2,   4.000000,    0.037107, 2097141504.000000
PPM1G_MOUSE,    0.683690,  0.011352,  1.356028, 1,   1.000000,  133.335800, 29722190.000000
PPOX_MOUSE,    0.151418,  0.055066,  0.247771, 3,   5.000000,    0.048176, 1948391680.000000
PPP5_MOUSE,    0.328733,  0.282681,  0.374785, 2,   5.000000,    0.023026, 3836841216.000000
PPP6_MOUSE,    0.104451,  0.000000,  0.238026, 3,   3.000000,    0.066788, 1644943488.000000
PPT1_MOUSE,    0.032227,  0.000000,  0.087577, 4,   4.000000,    0.027675, 11379008512.000000
PRDX1_MOUSE,    0.367313,  0.288585,  0.446041, 20,  25.000000,    0.039364, 3054952251392.000000
PRDX2_MOUSE,    0.269160,  0.212242,  0.326078, 4,  12.000000,    0.028459, 170915463168.000000
PRDX3_MOUSE,    0.191289,  0.170880,  0.211697, 5,  10.000000,    0.010204, 158847729664.000000
PRDX4_MOUSE,    0.426677,  0.283070,  0.570284, 9,  12.000000,    0.071804, 62164455424.000000
PRDX5_MOUSE,    0.229026,  0.186399,  0.271652, 13,  18.000000,    0.021313, 718280458240.000000
PRDX6_MOUSE,    0.266028,  0.230098,  0.301957, 18,  30.000000,    0.017965, 1659569963008.000000
PREB_MOUSE,    0.383986,  0.306959,  0.461012, 2,   5.000000,    0.038513, 8495440384.000000
PRELP_MOUSE,    0.233212,  0.097436,  0.368988, 7,   7.000000,    0.067888, 4866791424.000000
PREP_MOUSE,    0.278557,  0.110514,  0.446599, 4,  14.000000,    0.084021, 10550116352.000000
PRKRA_MOUSE,    0.050088,  0.000000,  2.991761, 1,   1.000000,    0.052859, 464318848.000000
PROD_MOUSE,    0.410340,  0.302214,  0.518465, 9,  19.000000,    0.054063, 141541703680.000000
PROF1_MOUSE,    0.369879,  0.291714,  0.448045, 5,  10.000000,    0.039083, 415202476032.000000
PRP19_MOUSE,    0.275058,  0.000000,  0.588334, 4,   4.000000,    0.156638, 7657712640.000000
PRP8_MOUSE,    1.553314,  1.123623,  1.983004, 2,   5.000000,    0.214845, 2582102528.000000
PRPK_MOUSE,    1.029426,  0.000000,  3.406998, 1,   1.000000,    1.036063, 102125400.000000
PRPS1_MOUSE,    0.585413,  0.457798,  0.713028, 3,   8.000000,    0.063807, 19908886528.000000
PRRC1_MOUSE,    0.250561,  0.149876,  0.351247, 3,   3.000000,    0.050343, 3218257152.000000
PRS10_MOUSE,    0.542876,  0.420276,  0.665476, 6,  11.000000,    0.061300, 63501934592.000000
PRS4_MOUSE,    0.776654,  0.668756,  0.884552, 4,  10.000000,    0.053949, 47375929344.000000
PRS6A_MOUSE,    0.477786,  0.360378,  0.595194, 9,  16.000000,    0.058704, 46692659200.000000
PRS6B_MOUSE,    0.962039,  0.804384,  1.119694, 2,  10.000000,    0.078827, 16783715328.000000
PRS7_MOUSE,    0.641018,  0.453925,  0.828112, 4,  11.000000,    0.093547, 34001676288.000000
PRS8_MOUSE,    0.628308,  0.233889,  1.022728, 3,  15.000000,    0.197210, 67339071488.000000
PRUN1_MOUSE,   12.119656,  7.963037, 16.276274, 2,   2.000000,    2.078309, 1514535040.000000
PSA1_MOUSE,    0.323559,  0.245245,  0.401873, 6,  11.000000,    0.039157, 121231794176.000000
PSA2_MOUSE,    0.283178,  0.221740,  0.344616, 4,  13.000000,    0.030719, 105629237248.000000
PSA3_MOUSE,    0.277523,  0.160946,  0.394100, 3,   5.000000,    0.058289, 32081594368.000000
PSA4_MOUSE,    0.306804,  0.240680,  0.372928, 6,   8.000000,    0.033062, 70862733312.000000
PSA5_MOUSE,    0.419393,  0.338003,  0.500782, 2,   8.000000,    0.040695, 52212068352.000000
PSA6_MOUSE,    0.350697,  0.277816,  0.423577, 4,   7.000000,    0.036440, 96281452544.000000
PSA7_MOUSE,    0.300850,  0.228381,  0.373320, 5,  14.000000,    0.036235, 103690838016.000000
PSA_MOUSE,    0.207837,  0.145652,  0.270022, 3,   9.000000,    0.031092, 10951248896.000000
PSB1_MOUSE,    0.294459,  0.203477,  0.385441, 4,  14.000000,    0.045491, 73058516992.000000
PSB2_MOUSE,    0.462392,  0.355896,  0.568888, 2,   7.000000,    0.053248, 31276228608.000000
PSB3_MOUSE,    0.610381,  0.477850,  0.742913, 2,   4.000000,    0.066266, 34875711488.000000
PSB4_MOUSE,    0.507561,  0.402813,  0.612309, 4,   9.000000,    0.052374, 66559942656.000000
PSB5_MOUSE,    0.393259,  0.324762,  0.461757, 2,   9.000000,    0.034249, 55357710336.000000
PSB6_MOUSE,    0.358652,  0.316005,  0.401298, 2,   5.000000,    0.021323, 31708604416.000000
PSB7_MOUSE,    0.767106,  0.587993,  0.946220, 3,   3.000000,    0.089557, 7594408960.000000
PSB8_MOUSE,    0.369490,  0.266118,  0.472863, 2,   6.000000,    0.051686, 8652346368.000000
PSD11_MOUSE,    0.638640,  0.391522,  0.885758, 4,   7.000000,    0.123559, 36876144640.000000
PSD12_MOUSE,    0.276199,  0.197530,  0.354868, 8,  15.000000,    0.039335, 44208730112.000000
PSD13_MOUSE,    0.399894,  0.302669,  0.497119, 6,  10.000000,    0.048612, 30628839424.000000
PSDE_MOUSE,    0.409733,  0.211093,  0.608374, 4,   8.000000,    0.099320, 30203885568.000000
PSMD1_MOUSE,    0.436154,  0.301662,  0.570646, 8,  21.000000,    0.067246, 57412489216.000000
PSMD2_MOUSE,    0.458194,  0.334608,  0.581781, 20,  32.000000,    0.061793, 98755092480.000000
PSMD3_MOUSE,    0.414888,  0.248086,  0.581689, 5,  13.000000,    0.083401, 39758503936.000000
PSMD4_MOUSE,    0.950954,  0.546118,  1.355791, 4,   8.000000,    0.202418, 22117834752.000000
PSMD5_MOUSE,    0.353200,  0.265595,  0.440805, 3,   9.000000,    0.043802, 16110648320.000000
PSMD6_MOUSE,    0.290364,  0.215110,  0.365618, 4,  13.000000,    0.037627, 34816368640.000000
PSMD7_MOUSE,    0.303527,  0.223952,  0.383101, 4,  12.000000,    0.039787, 40913100800.000000
PSMD8_MOUSE,    0.417429,  0.250312,  0.584546, 3,   3.000000,    0.083558, 8857717760.000000
PSMD9_MOUSE,    0.385504,  0.223309,  0.547700, 2,   2.000000,    0.081098, 6121583616.000000
PSME1_MOUSE,    0.339185,  0.213331,  0.465039, 5,  16.000000,    0.062927, 54592077824.000000
PSME2_MOUSE,    0.345776,  0.231680,  0.459872, 5,  13.000000,    0.057048, 35678797824.000000
PSME4_MOUSE,    0.540394,  0.248060,  0.832729, 2,   2.000000,    0.146167, 545218304.000000
PSMG1_MOUSE,    0.070099,  0.007729,  0.132470, 1,   1.000000,    0.024263, 1104240768.000000
PTBP1_MOUSE,    0.321251,  0.271764,  0.370738, 4,  15.000000,    0.024743, 83137863680.000000
PTBP3_MOUSE,    0.372224,  0.202573,  0.541875, 3,   5.000000,    0.084825, 7562484224.000000
PTCD3_MOUSE,    0.874114,  0.809693,  0.938535, 2,   7.000000,    0.032211, 5551303168.000000
PTER_MOUSE,    0.290295,  0.243483,  0.337107, 4,   9.000000,    0.023406, 50919419904.000000
PTGR2_MOUSE,    1.986203,  1.793362,  2.179044, 2,   5.000000,    0.096420, 16924365824.000000
PTGR3_MOUSE,    0.276071,  0.200255,  0.351888, 4,   9.000000,    0.037908, 34722160640.000000
PTH2_MOUSE,    0.369697,  0.248921,  0.490473, 2,   8.000000,    0.060388, 15105976320.000000
PTMS_MOUSE,    0.455882,  0.285524,  0.626239, 1,   1.000000,    0.061358, 3805497088.000000
PTN11_MOUSE,    0.591017,  0.117132,  1.064902, 1,   1.000000,    0.148906, 556118272.000000
PTN6_MOUSE,    0.574729,  0.000000,  2.141099, 1,   1.000000,    0.213350, 215904304.000000
PTPA_MOUSE,    0.260945,  0.113596,  0.408293, 1,   4.000000,    0.062314, 3319896832.000000
PTPM1_MOUSE,    0.334808,  0.151893,  0.517724, 3,   3.000000,    0.091458, 2902045696.000000
PUR2_MOUSE,    0.880058,  0.400114,  1.360002, 4,  14.000000,    0.239972, 12619708416.000000
PUR4_MOUSE,    0.097274,  0.059657,  0.134891, 1,   5.000000,    0.015908, 2940690432.000000
PUR6_MOUSE,    0.890537,  0.504380,  1.276694, 4,  12.000000,    0.193079, 27263035392.000000
PUR8_MOUSE,    0.553711,  0.366741,  0.740682, 2,   6.000000,    0.093485, 5345775104.000000
PUR9_MOUSE,    0.370784,  0.240566,  0.501003, 5,  17.000000,    0.065109, 58525847552.000000
PURA1_MOUSE,    0.303034,  0.190144,  0.415925, 3,   3.000000,    0.056445, 2271122944.000000
PURA2_MOUSE,    0.955612,  0.590606,  1.320618, 3,   3.000000,    0.182503, 2472507904.000000
PURA_MOUSE,    0.067676,  0.050565,  0.084787, 3,   5.000000,    0.008556, 50284433408.000000
PURB_MOUSE,    0.098247,  0.083531,  0.112963, 1,   4.000000,    0.006382, 6011609088.000000
PX11A_MOUSE,    0.300195,  0.174309,  0.426080, 2,   4.000000,    0.062943, 10153267200.000000
PXL2A_MOUSE,    0.191464,  0.100847,  0.282080, 3,   3.000000,    0.045308, 8328699392.000000
PXMP2_MOUSE,    0.395529,  0.270314,  0.520745, 3,   7.000000,    0.062608, 18433998848.000000
PXMP4_MOUSE,    0.301530,  0.140279,  0.462782, 2,   2.000000,    0.080626, 4699260416.000000
PYC_MOUSE,    0.218234,  0.185767,  0.250701, 43,  75.000000,    0.016234, 2304469368832.000000
PYGB_MOUSE,    0.239643,  0.188683,  0.290603, 3,  10.000000,    0.025480, 221741809664.000000
PYGL_MOUSE,    0.211912,  0.165009,  0.258816, 38,  70.000000,    0.023452, 1603612704768.000000
PYR1_MOUSE,    0.998072,  0.458350,  1.537794, 2,   2.000000,    0.269861, 720190144.000000
PYRD_MOUSE,    0.123112,  0.000000,  1.061510, 1,   1.000000,    0.061644, 264819232.000000
PZP_MOUSE,    0.918354,  0.548527,  1.288181, 15,  40.000000,    0.184913, 244068515840.000000
QCR1_MOUSE,    0.183787,  0.152640,  0.214934, 12,  27.000000,    0.015574, 659693568000.000000
QCR2_MOUSE,    0.195522,  0.163705,  0.227339, 14,  25.000000,    0.015909, 974246772736.000000
QCR6_MOUSE,    0.187321,  0.154523,  0.220118, 2,   2.000000,    0.016399, 23009806336.000000
QCR7_MOUSE,    0.228784,  0.179193,  0.278374, 4,  12.000000,    0.024795, 186906624000.000000
QCR8_MOUSE,    0.407954,  0.236998,  0.578911, 2,   2.000000,    0.085478, 118890528768.000000
QCR9_MOUSE,    0.181710,  0.161407,  0.202013, 2,   2.000000,    0.010152, 98403860480.000000
QORL2_MOUSE,    0.139471,  0.109017,  0.169925, 1,   8.000000,    0.013206, 17250230272.000000
QOR_MOUSE,    0.219788,  0.192813,  0.246764, 7,  15.000000,    0.013488, 222764122112.000000
RAB10_MOUSE,    0.460658,  0.229596,  0.691720, 3,   6.000000,    0.115531, 11634549760.000000
RAB14_MOUSE,    0.685296,  0.464862,  0.905730, 5,  12.000000,    0.110217, 66565709824.000000
RAB15_MOUSE,    0.628869,  0.401269,  0.856470, 1,   1.000000,    0.098699, 58763812864.000000
RAB17_MOUSE,    0.000700,  0.000000,  7.072200, 1,   1.000000,    0.050129, 486339392.000000
RAB18_MOUSE,    0.814179,  0.340467,  1.287891, 4,   4.000000,    0.236856, 12356027392.000000
RAB1A_MOUSE,    0.721397,  0.524558,  0.918235, 3,   4.000000,    0.098419, 39018823680.000000
RAB1B_MOUSE,    0.688057,  0.553836,  0.822279, 4,   5.000000,    0.067111, 28680439808.000000
RAB2A_MOUSE,    0.652656,  0.364156,  0.941157, 3,   5.000000,    0.144250, 29527621632.000000
RAB32_MOUSE,    0.095323,  0.009105,  0.181541, 1,   1.000000,    0.035235, 1788653440.000000
RAB35_MOUSE,    0.439812,  0.009686,  0.869938, 1,   1.000000,    0.186524, 25280612352.000000
RAB5A_MOUSE,    0.755791,  0.304125,  1.207456, 2,   5.000000,    0.225833, 8519302144.000000
RAB5B_MOUSE,    1.117953,  0.016338,  2.219568, 1,   4.000000,    0.465873, 5273378304.000000
RAB5C_MOUSE,    0.529110,  0.420953,  0.637267, 1,   6.000000,    0.046902, 18241630208.000000
RAB6A_MOUSE,    0.756545,  0.501201,  1.011889, 2,   2.000000,    0.127672, 2615399936.000000
RAB7A_MOUSE,    0.755858,  0.533269,  0.978447, 1,   5.000000,    0.096526, 52430782464.000000
RAB8A_MOUSE,    3.046934,  2.574990,  3.518877, 2,   2.000000,    0.235972, 6214750208.000000
RAB9A_MOUSE,    0.535266,  0.178303,  0.892228, 2,   2.000000,    0.178481, 1224652928.000000
RAC1_MOUSE,    0.439791,  0.283077,  0.596504, 4,   6.000000,    0.078357, 79785451520.000000
RACK1_MOUSE,    0.173265,  0.131387,  0.215143, 14,  23.000000,    0.020939, 599510286336.000000
RADI_MOUSE,    1.200850,  0.619837,  1.781863, 3,   8.000000,    0.290507, 52509843456.000000
RAE1L_MOUSE,    0.571173,  0.000000,  2.794779, 1,   1.000000,    0.378487, 128259192.000000
RAGP1_MOUSE,    1.288310,  0.000000,  3.108458, 3,   3.000000,    0.910074, 782901696.000000
RAI14_MOUSE,    0.308689,  0.259289,  0.358088, 2,   2.000000,    0.024700, 204282240.000000
RAI2_MOUSE,    0.028129,  0.000000,  2.000458, 1,   1.000000,    0.029738, 9054451712.000000
RALA_MOUSE,    0.106137,  0.000000,  0.290647, 2,   2.000000,    0.092255, 1069930176.000000
RALB_MOUSE,    0.244943,  0.000000,  0.731017, 2,   2.000000,    0.243037, 91426144.000000
