Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
NEUA_MOUSE,    0.085971,  0.033904,  0.138038, 1,   1.000000,    0.012101, 71842504.000000
NEUL_MOUSE,    0.082178,  0.000000,  0.200586, 3,   3.000000,    0.025261, 705690752.000000
NEUR1_MOUSE,    0.504922,  0.317166,  0.692677, 2,   2.000000,    0.054839, 132005184.000000
NFS1_MOUSE,    0.163697,  0.150218,  0.177176, 9,  15.000000,    0.006740, 3312994048.000000
NFU1_MOUSE,    0.226774,  0.205592,  0.247955, 3,   5.000000,    0.010591, 1197292416.000000
NH2L1_MOUSE,    0.159549,  0.151439,  0.167658, 2,   2.000000,    0.004055, 1499862144.000000
NHRF1_MOUSE,    0.132437,  0.124646,  0.140229, 16,  30.000000,    0.003896, 34285404160.000000
NHRF2_MOUSE,    0.111269,  0.106003,  0.116536, 2,   2.000000,    0.002633, 961259904.000000
NHRF3_MOUSE,    0.296525,  0.274105,  0.318945, 35,  40.000000,    0.011210, 94982840320.000000
NIBA2_MOUSE,    0.090518,  0.054385,  0.126651, 1,   1.000000,    0.013014, 20009002.000000
NID1_MOUSE,    0.024108,  0.022098,  0.026119, 15,  45.000000,    0.001005, 53003468800.000000
NID2_MOUSE,    0.022978,  0.021072,  0.024883, 4,  14.000000,    0.000953, 7018766848.000000
NIPS1_MOUSE,    0.075847,  0.070783,  0.080911, 10,  18.000000,    0.002556, 21266601984.000000
NIPS2_MOUSE,    0.045034,  0.040125,  0.049942, 8,  14.000000,    0.002454, 8570954752.000000
NISCH_MOUSE,    0.115302,  0.074991,  0.155612, 1,   1.000000,    0.016474, 129176496.000000
NIT1_MOUSE,    0.132281,  0.124193,  0.140369, 9,  14.000000,    0.004044, 14518300672.000000
NIT2_MOUSE,    0.105151,  0.097092,  0.113210, 16,  20.000000,    0.004030, 24705665024.000000
NMT1_MOUSE,    0.172510,  0.152386,  0.192634, 4,   7.000000,    0.009122, 2408335872.000000
NNRD_MOUSE,    0.103506,  0.094444,  0.112567, 6,   9.000000,    0.004531, 3066335488.000000
NNRE_MOUSE,    0.073040,  0.067563,  0.078516, 6,   9.000000,    0.002738, 3892226304.000000
NNTM_MOUSE,    0.060485,  0.057330,  0.063639, 37,  48.000000,    0.001577, 100704624640.000000
NOMO1_MOUSE,    0.078426,  0.070750,  0.086103, 7,  18.000000,    0.003838, 3032694784.000000
NONO_MOUSE,    0.221980,  0.207874,  0.236085, 5,   8.000000,    0.007053, 5039981568.000000
NOP56_MOUSE,    0.047194,  0.000000,  0.477019, 1,   1.000000,    0.040428, 24287088.000000
NOP58_MOUSE,    0.063806,  0.011742,  0.115870, 1,   1.000000,    0.018752, 17230788.000000
NP1L1_MOUSE,    0.341126,  0.319970,  0.362282, 3,   3.000000,    0.010578, 1118745088.000000
NP1L4_MOUSE,    0.110215,  0.089667,  0.130764, 3,   3.000000,    0.010274, 251494496.000000
NPC2_MOUSE,    0.440696,  0.439809,  0.441582, 3,   3.000000,    0.000443, 794525248.000000
NPL_MOUSE,    0.191737,  0.173330,  0.210145, 8,   9.000000,    0.009204, 3869779712.000000
NPM_MOUSE,    0.180044,  0.164983,  0.195104, 6,   7.000000,    0.007530, 4710194176.000000
NPNT_MOUSE,    0.043835,  0.000000,  4.406383, 1,   1.000000,    0.018143, 24557458.000000
NPS3B_MOUSE,    0.089266,  0.083553,  0.094980, 2,   5.000000,    0.002857, 1448450688.000000
NPT1_MOUSE,    0.099187,  0.094232,  0.104141, 2,   2.000000,    0.002477, 1884976256.000000
NPT2A_MOUSE,    0.664757,  0.482992,  0.846523, 7,  11.000000,    0.090883, 4206097152.000000
NPTN_MOUSE,    0.108729,  0.085603,  0.131856, 3,   3.000000,    0.010266, 569442560.000000
NQO1_MOUSE,    0.117125,  0.105519,  0.128731, 3,   4.000000,    0.005576, 2482430208.000000
NQO2_MOUSE,    0.203641,  0.183624,  0.223658, 4,   6.000000,    0.010008, 2471022336.000000
NRK1_MOUSE,    7.446825,  3.199260, 11.694388, 1,   1.000000,  335.462006, 443994912.000000
NSDHL_MOUSE,    0.512846,  0.456876,  0.568816, 2,   2.000000,    0.027461, 119052784.000000
NSF1C_MOUSE,    0.255099,  0.209701,  0.300496, 4,  10.000000,    0.022699, 4104789760.000000
NSF_MOUSE,    0.112012,  0.098759,  0.125265, 5,   8.000000,    0.006626, 1070512640.000000
NSMA_MOUSE,    2.055643,  1.521633,  2.589652, 1,   1.000000,    5.085294, 130846872.000000
NT5C_MOUSE,    1.126315,  0.946898,  1.305732, 1,   1.000000,    0.041699, 51973712.000000
NT8F3_MOUSE,    0.198549,  0.173644,  0.223455, 3,   3.000000,    0.016255, 2805601536.000000
NTF2_MOUSE,    0.090939,  0.079071,  0.102807, 2,   4.000000,    0.005858, 2152707840.000000
NU155_MOUSE,    0.028636,  0.018601,  0.038671, 1,   1.000000,    0.003614, 68650632.000000
NU1M_MOUSE,    0.083825,  0.074056,  0.093595, 6,   7.000000,    0.004879, 4678662656.000000
NU2M_MOUSE,    0.066373,  0.056810,  0.075936, 1,   1.000000,    0.004292, 518044640.000000
NU3M_MOUSE,    0.110751,  0.104476,  0.117026, 1,   1.000000,    0.002565, 1522940544.000000
NU4M_MOUSE,    0.063282,  0.054520,  0.072043, 3,   5.000000,    0.004381, 1372554368.000000
NU5M_MOUSE,    0.083613,  0.074835,  0.092391, 4,   9.000000,    0.004389, 3223134208.000000
NUBPL_MOUSE,    0.037537,  0.033949,  0.041124, 1,   1.000000,    0.001517, 250650880.000000
NUCB1_MOUSE,    0.298931,  0.278983,  0.318880, 4,   9.000000,    0.009974, 1666035200.000000
NUCB2_MOUSE,    0.262021,  0.093320,  0.430722, 1,   1.000000,    0.060761, 65870480.000000
NUCG_MOUSE,    0.099545,  0.024861,  0.174229, 3,   3.000000,    0.024800, 380096640.000000
NUCKS_MOUSE,    0.077853,  0.068090,  0.087616, 1,   1.000000,    0.004382, 1048745984.000000
NUCL_MOUSE,    0.237805,  0.206086,  0.269523, 10,  14.000000,    0.015859, 9542170624.000000
NUD12_MOUSE,    0.140603,  0.102824,  0.178381, 3,   4.000000,    0.018157, 598539072.000000
NUD14_MOUSE,    6.955408,  6.861526,  7.049290, 2,   2.000000,    0.039381, 3236881664.000000
NUD19_MOUSE,    0.127912,  0.118777,  0.137048, 22,  27.000000,    0.004568, 103781957632.000000
NUDC2_MOUSE,    0.000000,  0.000000, 11.806376, 1,   1.000000,    0.000534, 8094907.000000
NUDC_MOUSE,    0.547251,  0.527907,  0.566594, 2,   5.000000,    0.009672, 545401408.000000
NUDT5_MOUSE,    0.187770,  0.000000,  1.794218, 1,   1.000000,    0.045404, 65005828.000000
NUDT7_MOUSE,    0.094861,  0.000000,  4.629304, 1,   1.000000,    0.058788, 55291464.000000
NUDT8_MOUSE,    0.265070,  0.238607,  0.291533, 2,   2.000000,    0.013231, 269577184.000000
NUMA1_MOUSE,    0.130213,  0.109469,  0.150957, 3,   9.000000,    0.010372, 1230511744.000000
NUP85_MOUSE,    0.000052,  0.000000,  2.463831, 1,   1.000000,    0.001663, 31684126.000000
NUP93_MOUSE,    0.057542,  0.047776,  0.067307, 2,   2.000000,    0.004883, 1148250112.000000
OAT_MOUSE,    0.194120,  0.174607,  0.213633, 6,  13.000000,    0.009757, 12246025216.000000
OCAD2_MOUSE,    0.042284,  0.000000,  1.497846, 1,   1.000000,    0.016218, 13706483.000000
OCTC_MOUSE,    0.161077,  0.150731,  0.171424, 9,  20.000000,    0.005173, 18985187328.000000
ODB2_MOUSE,    0.091329,  0.084694,  0.097964, 19,  24.000000,    0.003317, 29364561920.000000
ODBA_MOUSE,    0.372366,  0.326076,  0.418655, 5,  12.000000,    0.023145, 7392712192.000000
ODBB_MOUSE,    0.076783,  0.070362,  0.083204, 6,   8.000000,    0.003210, 2322488320.000000
ODC_MOUSE,    0.698206,  0.587674,  0.808737, 3,   3.000000,    0.055266, 1609310592.000000
ODO1_MOUSE,    0.142381,  0.131511,  0.153251, 59,  71.000000,    0.005435, 121488457728.000000
ODO2_MOUSE,    0.074750,  0.070653,  0.078846, 18,  26.000000,    0.002043, 61086056448.000000
ODP2_MOUSE,    0.070721,  0.066866,  0.074577, 13,  16.000000,    0.001928, 32825169920.000000
ODPA_MOUSE,    0.094642,  0.089392,  0.099893, 15,  18.000000,    0.002625, 37950369792.000000
ODPB_MOUSE,    0.066637,  0.062396,  0.070879, 15,  29.000000,    0.002108, 60420689920.000000
ODPX_MOUSE,    0.059303,  0.053610,  0.064996, 9,  11.000000,    0.002847, 18233403392.000000
OLA1_MOUSE,    0.208269,  0.162489,  0.254048, 3,   4.000000,    0.019391, 434203872.000000
OPA1_MOUSE,    0.096560,  0.088429,  0.104691, 13,  26.000000,    0.004066, 11225636864.000000
OPA3_MOUSE,    0.015077,  0.010286,  0.019868, 1,   1.000000,    0.002118, 1169897600.000000
OPLA_MOUSE,    0.191629,  0.166535,  0.216723, 17,  32.000000,    0.012547, 12722174976.000000
ORNT1_MOUSE,    0.108672,  0.100172,  0.117172, 4,   5.000000,    0.004250, 4241084160.000000
ORN_MOUSE,    0.090108,  0.071483,  0.108734, 2,   2.000000,    0.008801, 30748114.000000
OSBL3_MOUSE,    0.282504,  0.096804,  0.468203, 1,   1.000000,    0.043159, 34770704.000000
OSBL8_MOUSE,    0.177635,  0.155622,  0.199648, 3,   4.000000,    0.011006, 544967680.000000
OSBL9_MOUSE,    0.093995,  0.076948,  0.111042, 1,   1.000000,    0.003962, 455363200.000000
OSBP1_MOUSE,    0.184552,  0.176237,  0.192867, 2,   2.000000,    0.004158, 477955200.000000
OST48_MOUSE,    0.118621,  0.102506,  0.134737, 7,  13.000000,    0.008058, 8700747776.000000
OSTF1_MOUSE,    0.000002,  0.000000,  2.623629, 1,   1.000000,    0.018557, 93070232.000000
OTUB1_MOUSE,    0.298876,  0.264472,  0.333280, 3,   6.000000,    0.017202, 1786051200.000000
OX2G_MOUSE,    0.095062,  0.000000,  1.466921, 1,   1.000000,    0.062773, 245313952.000000
OXDA_MOUSE,    0.100646,  0.090201,  0.111091, 10,  13.000000,    0.005222, 29216116736.000000
OXDD_MOUSE,    0.983215,  0.938049,  1.028381, 2,   2.000000,    0.022583, 94645456.000000
OXND1_MOUSE,    0.126226,  0.112144,  0.140309, 2,   4.000000,    0.006230, 342961536.000000
OXSM_MOUSE,    0.077279,  0.069604,  0.084955, 4,   7.000000,    0.003838, 1268952960.000000
OXSR1_MOUSE,    0.044103,  0.012718,  0.075487, 1,   1.000000,    0.009862, 76674000.000000
P20D1_MOUSE,    0.086904,  0.077580,  0.096228, 4,   8.000000,    0.004377, 1488441472.000000
P33MX_MOUSE,    0.860705,  0.738799,  0.982611, 1,   1.000000,    0.028333, 24335564.000000
P5CR3_MOUSE,    0.100581,  0.087579,  0.113582, 2,   2.000000,    0.006501, 1371713920.000000
PA1B2_MOUSE,    0.162547,  0.146945,  0.178148, 3,   3.000000,    0.007801, 1844199808.000000
PA2G4_MOUSE,    0.084082,  0.076368,  0.091796, 5,   9.000000,    0.003857, 5993537024.000000
PABP1_MOUSE,    0.142107,  0.128043,  0.156171, 14,  19.000000,    0.007032, 17099843584.000000
PACN2_MOUSE,    0.283283,  0.257721,  0.308845, 7,  13.000000,    0.012781, 5221906944.000000
PACN3_MOUSE,    0.148228,  0.118989,  0.177467, 3,   3.000000,    0.013419, 139810400.000000
PAHX_MOUSE,    2.040027,  1.603279,  2.476776, 3,   3.000000,    0.218374, 889922432.000000
PAIRB_MOUSE,    0.346596,  0.303803,  0.389389, 4,   7.000000,    0.021397, 2833923328.000000
PAK1_MOUSE,    0.911558,  0.874086,  0.949029, 2,   4.000000,    0.005466, 169787216.000000
PAK2_MOUSE,    0.244022,  0.155627,  0.332418, 4,   5.000000,    0.051079, 652914560.000000
PALLD_MOUSE,    0.011886,  0.000000,  3.562548, 1,   1.000000,    0.012517, 207057952.000000
PALM_MOUSE,    0.408705,  0.391276,  0.426134, 2,   2.000000,    0.008715, 220214880.000000
PANK4_MOUSE,    0.085926,  0.060336,  0.111517, 1,   1.000000,    0.009217, 639772928.000000
PAPS1_MOUSE,    0.322856,  0.271109,  0.374604, 4,   5.000000,    0.025874, 1520065024.000000
PAPS2_MOUSE,    0.321870,  0.277643,  0.366097, 13,  18.000000,    0.021376, 7416355840.000000
PARK7_MOUSE,    0.141605,  0.129898,  0.153311, 15,  19.000000,    0.005821, 25275551744.000000
PARL_MOUSE,    0.070551,  0.018618,  0.122484, 1,   1.000000,    0.012070, 24527872.000000
PARVA_MOUSE,    0.152766,  0.140366,  0.165166, 4,   9.000000,    0.006200, 3620184320.000000
PAWR_MOUSE,    0.200237,  0.174663,  0.225811, 3,   3.000000,    0.012787, 400409248.000000
PAXI_MOUSE,    0.167674,  0.139031,  0.196316, 4,  11.000000,    0.014321, 4509607936.000000
PBLD1_MOUSE,    0.139497,  0.129160,  0.149833, 15,  20.000000,    0.005168, 21781164032.000000
PBLD2_MOUSE,    0.079425,  0.046201,  0.112650, 1,   1.000000,    0.014687, 148338544.000000
PCBP1_MOUSE,    0.301808,  0.270894,  0.332721, 8,  12.000000,    0.015457, 15627835392.000000
PCBP2_MOUSE,    0.092214,  0.084970,  0.099458, 4,   7.000000,    0.003471, 6935379456.000000
PCCA_MOUSE,    0.076209,  0.071311,  0.081106, 29,  41.000000,    0.002449, 55396892672.000000
PCCB_MOUSE,    0.077187,  0.072529,  0.081846, 27,  36.000000,    0.002329, 63355678720.000000
PCKGC_MOUSE,    0.602654,  0.404208,  0.801100, 7,  21.000000,    0.099223, 22793758720.000000
PCKGM_MOUSE,    0.064501,  0.051851,  0.077151, 1,   1.000000,    0.005350, 128376272.000000
PCY2_MOUSE,    0.350578,  0.330151,  0.371005, 2,   2.000000,    0.010214, 497376320.000000
PCYOX_MOUSE,    0.265770,  0.239657,  0.291883, 5,   8.000000,    0.013057, 1475183104.000000
PDC10_MOUSE,    1.533259,  1.500117,  1.566401, 1,   1.000000,    0.010414, 29108338.000000
PDC6I_MOUSE,    0.214557,  0.193940,  0.235173, 10,  16.000000,    0.010308, 3689671936.000000
PDCD5_MOUSE,    0.199618,  0.147173,  0.252063, 2,   2.000000,    0.028266, 448015744.000000
PDCD6_MOUSE,    0.318402,  0.296744,  0.340060, 2,   2.000000,    0.010829, 735885056.000000
PDE4C_MOUSE,    0.655853,  0.628491,  0.683215, 2,   2.000000,    0.013681, 27667564.000000
PDIA1_MOUSE,    0.252772,  0.231246,  0.274297, 26,  31.000000,    0.010763, 58716221440.000000
PDIA3_MOUSE,    0.235156,  0.215030,  0.255283, 21,  28.000000,    0.010063, 58348593152.000000
PDIA4_MOUSE,    0.133556,  0.117006,  0.150105, 9,  15.000000,    0.008275, 6667052032.000000
PDIA6_MOUSE,    0.232086,  0.209899,  0.254273, 10,  11.000000,    0.011094, 9261022208.000000
PDIP2_MOUSE,    0.262878,  0.247676,  0.278080, 3,   4.000000,    0.007601, 2667343104.000000
PDK1_MOUSE,    0.462923,  0.369412,  0.556434, 1,   1.000000,    0.036377, 201456768.000000
PDK2_MOUSE,    0.384474,  0.335380,  0.433568, 1,   4.000000,    0.020762, 512805472.000000
PDK3_MOUSE,   68.783379, 68.783379, 68.783379, 2,   2.000000,    0.008299, 114250736.000000
PDLI1_MOUSE,    0.103135,  0.092872,  0.113398, 2,   2.000000,    0.004265, 199565552.000000
PDLI2_MOUSE,    0.040024,  0.021664,  0.058385, 2,   4.000000,    0.011433, 227734256.000000
PDLI5_MOUSE,    0.095622,  0.074255,  0.116989, 3,   8.000000,    0.010683, 1770299008.000000
PDLI7_MOUSE,    0.060896,  0.035793,  0.085998, 1,   1.000000,    0.010259, 89826744.000000
PDXD1_MOUSE,    0.188813,  0.175120,  0.202505, 2,   2.000000,    0.006846, 731013760.000000
PDXK_MOUSE,    0.106578,  0.093820,  0.119336, 7,  15.000000,    0.006379, 12890960896.000000
PDZ1I_MOUSE,    0.196536,  0.177654,  0.215417, 3,   4.000000,    0.009441, 14612289536.000000
PEA15_MOUSE,    0.213120,  0.188729,  0.237510, 3,   3.000000,    0.012195, 795147392.000000
PEBP1_MOUSE,    0.139026,  0.129490,  0.148562, 15,  16.000000,    0.004768, 58184216576.000000
PECA1_MOUSE,    0.080198,  0.032613,  0.127782, 1,   1.000000,    0.018511, 309411392.000000
PECR_MOUSE,    0.094010,  0.087902,  0.100118, 15,  22.000000,    0.003054, 125820788736.000000
PEDF_MOUSE,    0.317143,  0.141311,  0.492975, 1,   1.000000,    0.040866, 461425184.000000
PEF1_MOUSE,    0.105959,  0.061592,  0.150327, 2,   2.000000,    0.009114, 354826240.000000
PEPD_MOUSE,    0.131677,  0.124109,  0.139245, 4,   9.000000,    0.003784, 7403457024.000000
PEPL1_MOUSE,    0.052073,  0.004898,  0.099247, 1,   1.000000,    0.018352, 66178416.000000
PEX19_MOUSE,    0.705320,  0.412068,  0.998573, 1,   1.000000,    0.068156, 34344600.000000
PEX3_MOUSE,    0.034026,  0.000000,  2.691403, 1,   1.000000,    0.016491, 98120392.000000
PFD3_MOUSE,    0.041267,  0.034618,  0.047916, 1,   1.000000,    0.002984, 804785600.000000
PFD5_MOUSE,    0.327529,  0.000000,  0.756509, 1,   1.000000,    0.257567, 12421478.000000
PFKAL_MOUSE,    0.345805,  0.300963,  0.390646, 2,   5.000000,    0.019972, 1183986688.000000
PFKAM_MOUSE,    0.182293,  0.159743,  0.204843, 4,   6.000000,    0.009768, 777629376.000000
PFKAP_MOUSE,    0.161036,  0.146294,  0.175779, 4,   8.000000,    0.007371, 1721960320.000000
PGAM1_MOUSE,    0.148618,  0.139222,  0.158015, 22,  29.000000,    0.004698, 39122485248.000000
PGAM2_MOUSE,    0.118955,  0.109097,  0.128813, 6,   9.000000,    0.004929, 6552174080.000000
PGBM_MOUSE,    0.009408,  0.008197,  0.010619, 78, 127.000000,    0.000606, 193033846784.000000
PGCB_MOUSE,    0.042433,  0.000916,  0.083951, 1,   1.000000,    0.013046, 295521216.000000
PGES2_MOUSE,    0.106932,  0.094804,  0.119059, 4,  10.000000,    0.006064, 3029151744.000000
PGK1_MOUSE,    0.128895,  0.120029,  0.137761, 32,  44.000000,    0.004433, 153463488512.000000
PGM1_MOUSE,    0.140508,  0.128157,  0.152859, 18,  21.000000,    0.006175, 12667289600.000000
PGM2_MOUSE,    0.110655,  0.091635,  0.129675, 1,   6.000000,    0.008408, 1696228736.000000
PGP_MOUSE,    0.099654,  0.089508,  0.109800, 3,   3.000000,    0.004788, 715204416.000000
PGRC1_MOUSE,    0.228300,  0.180508,  0.276092, 3,   3.000000,    0.023896, 2686879488.000000
PGRC2_MOUSE,    0.597927,  0.459161,  0.736692, 1,   1.000000,    0.168129, 102912256.000000
PGS1_MOUSE,    0.191598,  0.173190,  0.210005, 2,   5.000000,    0.009204, 3365121280.000000
PGS2_MOUSE,    0.047787,  0.036833,  0.058740, 3,   3.000000,    0.005477, 1435835904.000000
PH4H_MOUSE,    1.135451,  0.964982,  1.305921, 15,  22.000000,    0.085235, 27271694336.000000
PHB2_MOUSE,    0.089514,  0.082794,  0.096233, 18,  20.000000,    0.003360, 35834085376.000000
PHB_MOUSE,    0.084022,  0.079253,  0.088790, 12,  20.000000,    0.002384, 35052146688.000000
PHF5A_MOUSE,    0.000012,  0.000000,  1.168689, 1,   1.000000,    0.003199, 5218600.500000
PHP14_MOUSE,    0.113515,  0.102447,  0.124583, 4,   4.000000,    0.005457, 1941949824.000000
PHS2_MOUSE,    0.069156,  0.056208,  0.082104, 3,   3.000000,    0.006110, 1920316416.000000
PHS_MOUSE,    0.162341,  0.149954,  0.174727, 4,   6.000000,    0.006193, 11680993280.000000
PHYD1_MOUSE,    0.693987,  0.526638,  0.861336, 1,   1.000000,    0.013171, 8468830.000000
PI42C_MOUSE,    0.359175,  0.334430,  0.383919, 4,   7.000000,    0.010975, 1237586816.000000
PI4KA_MOUSE,    0.051512,  0.000000,  8.588315, 1,   1.000000,    0.040659, 15766991.000000
PICAL_MOUSE,    0.316797,  0.288718,  0.344876, 5,  13.000000,    0.014012, 6609878016.000000
PIMT_MOUSE,    0.304397,  0.187776,  0.421019, 3,   4.000000,    0.058311, 742762432.000000
PIN4_MOUSE,    0.216020,  0.008926,  0.423113, 1,   1.000000,    0.072103, 32595268.000000
PIPNA_MOUSE,    0.121379,  0.105919,  0.136839, 2,   2.000000,    0.007730, 1942066176.000000
PIPNB_MOUSE,    0.188695,  0.129732,  0.247658, 1,   1.000000,    0.013704, 48754052.000000
PKHA6_MOUSE,    0.132422,  0.079489,  0.185354, 2,   2.000000,    0.014949, 79900552.000000
PKHA7_MOUSE,    0.160336,  0.121185,  0.199488, 3,   3.000000,    0.019576, 184987952.000000
PKP4_MOUSE,    0.084386,  0.000000,  0.886317, 1,   1.000000,    0.035100, 42503052.000000
PLAK_MOUSE,    0.281594,  0.185295,  0.377893, 3,   3.000000,    0.039123, 137455200.000000
PLAP_MOUSE,    1.493803,  0.490329,  2.497276, 1,   1.000000,    0.233222, 61503768.000000
PLBL1_MOUSE,    1.363033,  0.717721,  2.008345, 1,   1.000000,  13557.111328, 127207048.000000
PLBL2_MOUSE,    0.497003,  0.464660,  0.529346, 3,   3.000000,    0.014860, 154625840.000000
PLCC_MOUSE,    0.160093,  0.139968,  0.180218, 3,   3.000000,    0.010062, 657810816.000000
PLEC_MOUSE,    0.108555,  0.098427,  0.118683, 4,  10.000000,    0.005064, 879793280.000000
PLIN3_MOUSE,    0.360264,  0.305865,  0.414662, 1,   7.000000,    0.023005, 795805056.000000
PLMN_MOUSE,    0.374027,  0.333694,  0.414360, 3,   8.000000,    0.020167, 3423681792.000000
PLP2_MOUSE,    0.278823,  0.248901,  0.308745, 1,   1.000000,    0.010777, 221950144.000000
PLPHP_MOUSE,    0.287528,  0.232470,  0.342586, 4,   8.000000,    0.027529, 2760669952.000000
PLPL8_MOUSE,    0.157097,  0.041997,  0.272198, 1,   1.000000,    0.026751, 160699456.000000
PLPP3_MOUSE,    0.248821,  0.134266,  0.363375, 1,   1.000000,    0.026624, 70536968.000000
PLS3_MOUSE,    0.086399,  0.061050,  0.111748, 1,   1.000000,    0.010360, 139972816.000000
PLSI_MOUSE,    0.115560,  0.104902,  0.126217, 16,  25.000000,    0.005263, 22994036736.000000
PLSL_MOUSE,    0.085115,  0.076026,  0.094204, 5,  14.000000,    0.004544, 6060478976.000000
PLST_MOUSE,    0.100682,  0.088691,  0.112674, 8,  18.000000,    0.005996, 8657032192.000000
PLVAP_MOUSE,    0.263895,  0.213011,  0.314779, 4,   5.000000,    0.025442, 1424209664.000000
PLXB2_MOUSE,    0.124832,  0.087814,  0.161850, 5,   5.000000,    0.018509, 1876517504.000000
PM34_MOUSE,    0.116447,  0.050088,  0.182807, 2,   2.000000,    0.011345, 118530200.000000
PMGE_MOUSE,    0.413940,  0.385007,  0.442873, 2,   4.000000,    0.014467, 17978857472.000000
PML_MOUSE,    0.138634,  0.106597,  0.170670, 3,   3.000000,    0.016018, 709013760.000000
